timestamp,heading,roll,pitch,acc_x,acc_y,acc_z,lin_acc_x,lin_acc_y,lin_acc_z,quat_w,quat_x,quat_y,quat_z,mag_x,mag_y,mag_z,temperature
1752776089589,353.81,-11.13,-105.69,0.43,-0.32,-0.13,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776089624,354.06,-11.25,-105.69,-0.23,0.39,0.33,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776089662,354.31,-11.63,-105.81,0.25,0.13,-0.03,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776089697,354.44,-11.81,-106.0,-0.09,-0.13,0.27,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776089937,358.0,-14.88,-105.5,0.28,0.02,0.06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776089975,359.31,-16.0,-105.75,0.38,-0.14,0.15,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776090014,0.13,-16.81,-105.69,-0.09,-0.55,0.11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776090048,0.69,-17.31,-105.75,0.04,0.35,-0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776090188,5.19,-20.88,-105.69,0.16,0.32,-0.03,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776090231,6.31,-21.63,-105.94,0.6,-0.37,0.08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776090268,7.06,-22.0,-106.13,0.09,-0.46,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776090314,7.81,-22.69,-105.94,-0.09,-0.06,0.07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776090350,8.94,-23.44,-106.13,0.15,0.46,-0.08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776090387,10.81,-24.94,-106.31,0.39,-0.11,0.15,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776090640,20.69,-31.75,-105.5,0.0,0.22,0.04,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776090773,27.31,-36.63,-105.5,0.76,-0.07,0.06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776090810,28.44,-37.63,-105.56,1.53,-1.37,-1.54,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776090843,30.0,-38.5,-104.63,-0.38,0.82,0.53,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776090878,33.06,-40.75,-104.13,0.43,-0.33,0.37,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776090922,35.31,-42.31,-103.56,0.5,-1.03,0.36,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776090964,36.44,-43.0,-103.06,0.04,-0.07,0.26,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776090989,38.56,-44.56,-102.44,0.4,0.14,0.46,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776091127,44.19,-48.13,-104.19,0.32,-0.38,0.15,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776091161,45.56,-49.69,-105.31,-0.6,0.81,1.14,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776091196,47.0,-50.94,-106.81,0.07,-0.43,-0.73,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776091237,49.25,-52.44,-107.69,0.82,-0.32,0.24,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776091373,56.5,-58.19,-111.25,-0.64,0.31,0.48,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776091408,58.88,-60.44,-112.0,0.41,-0.1,0.29,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776091442,60.69,-61.75,-113.31,0.61,0.21,-0.04,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776091684,81.88,-71.75,-144.31,0.38,-0.09,0.13,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776091823,91.44,-76.13,-163.19,0.1,0.42,-0.72,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776091859,95.63,-77.63,-175.13,-0.28,0.27,-0.11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776091891,98.63,-78.5,174.31,0.35,-0.01,0.46,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776091931,102.0,-78.44,162.44,0.07,0.61,0.17,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776091978,105.31,-77.88,147.0,-0.14,0.0,-0.37,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776092014,108.75,-76.25,135.19,-0.23,0.6,1.06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776095392,0.0,0.0,0.0,-8.76,-1.92,-2.11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752776095520,359.94,-12.75,-109.56,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776095558,359.94,-12.75,-109.63,0.11,-0.39,0.07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776095592,359.94,-12.75,-109.63,0.07,-0.38,0.09,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776095658,359.94,-12.75,-109.63,0.1,-0.36,0.06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776095671,359.94,-12.75,-109.63,0.08,-0.36,0.12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776095714,359.94,-12.75,-109.69,0.12,-0.37,0.07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776095842,359.88,-12.75,-109.69,0.1,-0.38,0.12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776095982,359.88,-12.69,-109.75,0.09,-0.38,0.09,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776096021,359.88,-12.69,-109.75,0.07,-0.37,0.19,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776096060,359.88,-12.69,-109.81,0.12,-0.37,0.09,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776096098,359.88,-12.69,-109.75,0.08,-0.36,0.18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
